timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750780004441,800,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,586,0,471
1750780004438,811,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,593,0,474
1750780004438,812,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,591,0,474
1750780006249,111,Get current authenticated user,401,Unauthorized,PruebaHumoEvoluciones 1-3,text,false,,853,159,3,3,https://dummyjson.com/user/me,111,0,0
1750780006264,111,Get current authenticated user,401,Unauthorized,PruebaHumoEvoluciones 1-1,text,false,,853,159,3,3,https://dummyjson.com/user/me,111,0,0
1750780006264,123,Get current authenticated user,401,Unauthorized,PruebaHumoEvoluciones 1-2,text,false,,853,159,3,3,https://dummyjson.com/user/me,123,0,0
1750780007366,350,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2523,264,3,3,https://dummyjson.com/user/login,350,0,237
1750780007381,342,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2523,262,3,3,https://dummyjson.com/user/login,342,0,230
1750780007397,330,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2575,266,3,3,https://dummyjson.com/user/login,330,0,220
1750780008722,2,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,715,0,3,3,null,0,0,0
1750780008725,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,712,0,3,3,null,0,0,0
1750780008728,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,728,0,3,3,null,0,0,0
1750780009739,571,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,356,0,241
1750780009739,573,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,355,0,239
1750780009739,579,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,357,0,241
1750780011311,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2065,516,3,3,https://dummyjson.com/user/me,112,0,0
1750780011327,116,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2071,505,3,3,https://dummyjson.com/user/me,116,0,0
1750780011327,116,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2084,505,3,3,https://dummyjson.com/user/me,116,0,0
1750780012427,345,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2537,264,3,3,https://dummyjson.com/user/login,345,0,229
1750780012444,347,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2485,262,3,3,https://dummyjson.com/user/login,347,0,232
1750780012444,347,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2485,260,3,3,https://dummyjson.com/user/login,347,0,231
1750780013774,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,718,0,3,3,null,0,0,0
1750780013805,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,705,0,3,3,null,0,0,0
1750780013805,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,702,0,3,3,null,0,0,0
1750780014775,557,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,341,0,224
1750780014807,557,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,341,0,224
1750780014806,562,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,343,0,226
1750780016334,111,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2113,508,3,3,https://dummyjson.com/user/me,111,0,0
1750780016365,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2054,497,3,3,https://dummyjson.com/user/me,112,0,0
1750780016368,114,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2082,497,3,3,https://dummyjson.com/user/me,114,0,0
1750780017446,339,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2585,270,3,3,https://dummyjson.com/user/login,339,0,228
1750780017478,332,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2523,262,3,3,https://dummyjson.com/user/login,332,0,222
1750780017493,343,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2461,258,3,3,https://dummyjson.com/user/login,343,0,229
1750780018786,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,734,0,3,3,null,0,0,0
1750780018818,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,712,0,3,3,null,0,0,0
1750780018837,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,696,0,3,3,null,0,0,0
1750780019791,566,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,345,0,230
1750780019823,566,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,348,0,234
1750780019840,561,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,344,0,228
1750780021371,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2099,518,3,3,https://dummyjson.com/user/me,113,0,0
1750780021402,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2050,505,3,3,https://dummyjson.com/user/me,113,0,0
1750780021402,121,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2065,492,3,3,https://dummyjson.com/user/me,121,0,0
1750780022496,338,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2523,262,3,3,https://dummyjson.com/user/login,338,0,227
1750780022528,338,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2575,266,3,3,https://dummyjson.com/user/login,338,0,222
1750780022528,340,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2523,264,3,3,https://dummyjson.com/user/login,340,0,227
1750780023836,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,713,0,3,3,null,0,0,0
1750780023867,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,727,0,3,3,null,0,0,0
1750780023868,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,715,0,3,3,null,0,0,0
1750780024836,567,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,351,0,231
1750780024868,565,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,348,0,229
1750780024870,567,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,352,0,229
1750780026404,118,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2084,505,3,3,https://dummyjson.com/user/me,118,0,0
1750780026435,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2065,516,3,3,https://dummyjson.com/user/me,112,0,0
1750780026437,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2071,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780027523,340,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2485,262,3,3,https://dummyjson.com/user/login,340,0,227
1750780027554,331,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2485,260,3,3,https://dummyjson.com/user/login,331,0,221
1750780027554,340,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2537,264,3,3,https://dummyjson.com/user/login,340,0,228
1750780028865,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,705,0,3,3,null,0,0,0
1750780028896,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,718,0,3,3,null,0,0,0
1750780028896,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,702,0,3,3,null,0,0,0
1750780029868,556,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,339,0,224
1750780029899,561,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,345,0,231
1750780029899,563,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,347,0,232
1750780031425,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2082,497,3,3,https://dummyjson.com/user/me,112,0,0
1750780031462,110,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2113,508,3,3,https://dummyjson.com/user/me,110,0,0
1750780031478,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2054,497,3,3,https://dummyjson.com/user/me,113,0,0
1750780032538,349,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2585,270,3,3,https://dummyjson.com/user/login,349,0,231
1750780032585,336,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2461,258,3,3,https://dummyjson.com/user/login,336,0,225
1750780032601,339,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2523,262,3,3,https://dummyjson.com/user/login,339,0,227
1750780033888,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,734,0,3,3,null,0,0,0
1750780033922,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,696,0,3,3,null,0,0,0
1750780033941,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,712,0,3,3,null,0,0,0
1750780034894,589,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,370,0,248
1750780034926,563,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,348,0,228
1750780034942,565,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,347,0,228
1750780036492,110,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2065,492,3,3,https://dummyjson.com/user/me,110,0,0
1750780036489,114,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2099,518,3,3,https://dummyjson.com/user/me,114,0,0
1750780036510,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2050,505,3,3,https://dummyjson.com/user/me,113,0,0
1750780037603,345,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2575,266,3,3,https://dummyjson.com/user/login,345,0,230
1750780037619,341,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2523,262,3,3,https://dummyjson.com/user/login,341,0,229
1750780037635,337,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2523,264,3,3,https://dummyjson.com/user/login,337,0,225
1750780038952,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,728,0,3,3,null,0,0,0
1750780038961,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,713,0,3,3,null,0,0,0
1750780038977,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,714,0,3,3,null,0,0,0
1750780039962,460,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,350,0,230
1750780039963,569,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,350,0,229
1750780039979,562,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,348,0,225
1750780041425,111,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2065,516,3,3,https://dummyjson.com/user/me,111,0,0
1750780041534,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2084,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780041550,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2071,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780042550,337,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2485,262,3,3,https://dummyjson.com/user/login,337,0,223
1750780042659,343,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2485,260,3,3,https://dummyjson.com/user/login,343,0,222
1750780042675,336,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2537,264,3,3,https://dummyjson.com/user/login,336,0,225
1750780043894,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,705,0,3,3,null,0,0,0
1750780044004,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,703,0,3,3,null,0,0,0
1750780044019,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,717,0,3,3,null,0,0,0
1750780044902,556,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,339,0,224
1750780045011,569,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,353,0,229
1750780045027,556,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,340,0,225
1750780046464,120,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2082,497,3,3,https://dummyjson.com/user/me,120,0,0
1750780046589,111,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2113,508,3,3,https://dummyjson.com/user/me,111,0,0
1750780046589,111,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2054,497,3,3,https://dummyjson.com/user/me,111,0,0
1750780047589,330,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2585,270,3,3,https://dummyjson.com/user/login,330,0,220
1750780047714,336,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2461,258,3,3,https://dummyjson.com/user/login,336,0,225
1750780047714,338,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2523,262,3,3,https://dummyjson.com/user/login,338,0,226
1750780048920,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,734,0,3,3,null,0,0,0
1750780049051,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,696,0,3,3,null,0,0,0
1750780049053,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,712,0,3,3,null,0,0,0
1750780049928,565,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,346,0,228
1750780050054,563,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,346,0,227
1750780050054,563,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,348,0,230
1750780051494,122,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2099,518,3,3,https://dummyjson.com/user/me,122,0,0
1750780051619,120,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2065,492,3,3,https://dummyjson.com/user/me,120,0,0
1750780051619,120,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2050,505,3,3,https://dummyjson.com/user/me,120,0,0
1750780052617,346,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2523,262,3,3,https://dummyjson.com/user/login,346,0,228
1750780052744,342,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2575,266,3,3,https://dummyjson.com/user/login,342,0,228
1750780052744,342,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2523,264,3,3,https://dummyjson.com/user/login,342,0,226
1750780053964,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,713,0,3,3,null,0,0,0
1750780054086,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,728,0,3,3,null,0,0,0
1750780054087,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,714,0,3,3,null,0,0,0
1750780054980,570,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,354,0,238
1750780055090,562,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,342,0,230
1750780055089,574,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,354,0,232
1750780056552,129,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2084,505,3,3,https://dummyjson.com/user/me,129,0,0
1750780056661,110,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2071,505,3,3,https://dummyjson.com/user/me,110,0,0
1750780056663,124,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2065,516,3,3,https://dummyjson.com/user/me,124,0,0
1750780057695,337,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2485,262,3,3,https://dummyjson.com/user/login,337,0,227
1750780057773,340,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2537,264,3,3,https://dummyjson.com/user/login,340,0,227
1750780057789,339,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2485,260,3,3,https://dummyjson.com/user/login,339,0,227
1750780059034,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,706,0,3,3,null,0,0,0
1750780059114,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,718,0,3,3,null,0,0,0
1750780059130,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,704,0,3,3,null,0,0,0
1750780060037,558,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,343,0,224
1750780060116,562,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,345,0,226
1750780060132,566,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,349,0,231
1750780061596,121,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2082,497,3,3,https://dummyjson.com/user/me,121,0,0
1750780061690,120,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2113,508,3,3,https://dummyjson.com/user/me,120,0,0
1750780061706,110,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2054,497,3,3,https://dummyjson.com/user/me,110,0,0
1750780062721,335,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2585,270,3,3,https://dummyjson.com/user/login,335,0,223
1750780062812,336,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2461,258,3,3,https://dummyjson.com/user/login,336,0,224
1750780062827,341,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2523,262,3,3,https://dummyjson.com/user/login,341,0,229
1750780064058,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,735,0,3,3,null,0,0,0
1750780064152,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,696,0,3,3,null,0,0,0
1750780064170,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,714,0,3,3,null,0,0,0
1750780065064,569,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,352,0,235
1750780065158,562,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,345,0,225
1750780065174,556,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,340,0,225
1750780066634,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2099,518,3,3,https://dummyjson.com/user/me,113,0,0
1750780066728,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2065,492,3,3,https://dummyjson.com/user/me,112,0,0
1750780066732,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2050,505,3,3,https://dummyjson.com/user/me,113,0,0
1750780067749,339,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2523,262,3,3,https://dummyjson.com/user/login,339,0,226
1750780067841,348,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2575,266,3,3,https://dummyjson.com/user/login,348,0,227
1750780067857,345,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2523,264,3,3,https://dummyjson.com/user/login,345,0,229
1750780069090,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,714,0,3,3,null,0,0,0
1750780069199,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,728,0,3,3,null,0,0,0
1750780069215,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,716,0,3,3,null,0,0,0
1750780070092,577,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,358,0,235
1750780070202,570,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,350,0,231
1750780070218,569,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,350,0,229
1750780071670,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2084,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780071779,113,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2065,516,3,3,https://dummyjson.com/user/me,113,0,0
1750780071795,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2071,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780072783,355,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2485,262,3,3,https://dummyjson.com/user/login,355,0,227
1750780072892,344,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2485,260,3,3,https://dummyjson.com/user/login,344,0,230
1750780072908,343,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2537,264,3,3,https://dummyjson.com/user/login,343,0,226
1750780074139,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,706,0,3,3,null,0,0,0
1750780074249,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,703,0,3,3,null,0,0,0
1750780074252,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,719,0,3,3,null,0,0,0
1750780075143,574,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,358,0,230
1750780075253,562,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,349,0,236
1750780075268,581,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,364,0,247
1750780076718,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2082,497,3,3,https://dummyjson.com/user/me,112,0,0
1750780076828,110,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2054,497,3,3,https://dummyjson.com/user/me,110,0,0
1750780076859,111,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2113,508,3,3,https://dummyjson.com/user/me,111,0,0
1750780077831,355,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2585,270,3,3,https://dummyjson.com/user/login,355,0,239
1750780077940,353,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2461,258,3,3,https://dummyjson.com/user/login,353,0,231
1750780077972,348,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2523,262,3,3,https://dummyjson.com/user/login,348,0,231
1750780079187,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,735,0,3,3,null,0,0,0
1750780079297,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,696,0,3,3,null,0,0,0
1750780079328,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,714,0,3,3,null,0,0,0
1750780080191,558,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,343,0,227
1750780080301,569,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,351,0,229
1750780080332,568,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,353,0,232
1750780081751,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2099,518,3,3,https://dummyjson.com/user/me,112,0,0
1750780081876,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2065,492,3,3,https://dummyjson.com/user/me,112,0,0
1750780081907,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2050,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780082876,343,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2523,262,3,3,https://dummyjson.com/user/login,343,0,229
1750780083001,333,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2575,266,3,3,https://dummyjson.com/user/login,333,0,222
1750780083032,331,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2523,264,3,3,https://dummyjson.com/user/login,331,0,221
1750780084219,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-3,text,true,,714,0,3,3,null,0,0,0
1750780084344,1,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-1,text,true,,728,0,3,3,null,0,0,0
1750780084376,0,Debug Sampler,200,OK,PruebaHumoEvoluciones 1-2,text,true,,716,0,3,3,null,0,0,0
1750780085221,571,Get all users,200,OK,PruebaHumoEvoluciones 1-3,text,true,,42530,119,3,3,https://dummyjson.com/users,357,0,228
1750780085346,559,Get all users,200,OK,PruebaHumoEvoluciones 1-1,text,true,,42530,119,3,3,https://dummyjson.com/users,343,0,226
1750780085378,552,Get all users,200,OK,PruebaHumoEvoluciones 1-2,text,true,,42530,119,3,3,https://dummyjson.com/users,337,0,225
1750780086799,112,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2084,505,3,3,https://dummyjson.com/user/me,112,0,0
1750780086908,116,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2065,516,3,3,https://dummyjson.com/user/me,116,0,0
1750780086931,111,Get current authenticated user,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2071,505,3,3,https://dummyjson.com/user/me,111,0,0
1750780087916,337,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-3,text,true,,2485,262,3,3,https://dummyjson.com/user/login,337,0,226
1750780088025,339,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-1,text,true,,2485,260,3,3,https://dummyjson.com/user/login,339,0,224
1750780088056,341,Login user and get tokens,200,OK,PruebaHumoEvoluciones 1-2,text,true,,2537,264,3,3,https://dummyjson.com/user/login,341,0,227
